SalesKey,DateKey,UnitCost,UnitPrice,SalesQuantity,ReturnQuantity,ReturnAmount,DiscountQuantity,DiscountAmount,TotalCost,SalesAmount,ChannelName,StoreType,StoreName,Status,CloseReason,EmployeeCount,SellingAreaSize,GeographyType,ContinentName,RegionCountryName,PromotionName,DiscountPercent,PromotionStartDate,PromotionEndDate,ProductName,ProductDescription,Manufacturer,BrandName,ClassName,ProductSubcategory,ProductCategory,MonthName,DayOfWeekName,Year,QuarterOfYear,MonthOfYear,DayOfMonth
1857125,2022-04-19 00:00:00.000,58.36,126.9,10,1,126.9,0,0,525.24,1269,"Reseller","Reseller","Contoso North America Reseller","On","",15,450,"City","North America","United States","No Discount",0,2018-01-01 00:00:00.000,2025-12-31 00:00:00.000,"SV 16xDVD M360 Silver","Type: 16xDVD Playback. Digital audio output type: HDMI, Optical & Coaxial, HDMI outputs.","Southridge Video","Southridge Video","Regular","VCD & DVD","TV and Video","April","Tuesday",2022,2,4,19
2299166,2022-04-05 00:00:00.000,91.05,198,10,1,198,0,0,819.45,1980,"Reseller","Reseller","Contoso North America Reseller","On","",15,450,"City","North America","United States","No Discount",0,2018-01-01 00:00:00.000,2025-12-31 00:00:00.000,"A. Datum Point Shoot Digital Camera M500 Pink","gital camera, digital camera - compact, 3.7 in x 0.9 in x 2 in, weight 4.4 oz","A. Datum Corporation","A. Datum","Regular","Digital Cameras","Cameras and camcorders","April","Tuesday",2022,2,4,5
3090270,2022-04-05 00:00:00.000,331.32,1000,10,1,1000,0,0,2981.88,10000,"Reseller","Reseller","Contoso North America Reseller","On","",15,450,"City","North America","United States","No Discount",0,2018-01-01 00:00:00.000,2025-12-31 00:00:00.000,"Fabrikam Trendsetter 1'' 25mm X400 Grey","1080i or 1080p high definition","Fabrikam, Inc.","Fabrikam","Regular","Camcorders","Cameras and camcorders","April","Tuesday",2022,2,4,5
160157,2022-04-05 00:00:00.000,244.72,480,10,1,480,0,0,2202.48,4800,"Reseller","Reseller","Contoso North America Reseller","On","",15,450,"City","North America","United States","No Discount",0,2018-01-01 00:00:00.000,2025-12-31 00:00:00.000,"Contoso Home Theater System 4.1 Channel M1420 Black","4.1 channel front surround","Contoso, Ltd","Contoso","Regular","Home Theater System","TV and Video","April","Tuesday",2022,2,4,5
208330,2023-04-25 00:00:00.000,266.26,579,10,1,579,0,0,2396.34,5790,"Reseller","Reseller","Contoso North America Reseller","On","",15,450,"City","North America","United States","No Discount",0,2018-01-01 00:00:00.000,2025-12-31 00:00:00.000,"Litware Home Theater System 5.1 Channel M516 Black","1000 watts over 5 channels, progressive scan player compatible with DVD, CD, Mp3, WMA, and picture CD formats","Litware, Inc.","Litware","Regular","Home Theater System","TV and Video","April","Tuesday",2023,2,4,25
270156,2022-04-19 00:00:00.000,260.28,566,10,1,566,0,0,2342.52,5660,"Reseller","Reseller","Contoso North America Reseller","On","",15,450,"City","North America","United States","No Discount",0,2018-01-01 00:00:00.000,2025-12-31 00:00:00.000,"Fabrikam Home and Vacation Moviemaker 1/2"" 3mm M300 Orange","720i or 720p high definition or standard definition, 4mm, 43’, 47.3º","Fabrikam, Inc.","Fabrikam","Regular","Camcorders","Cameras and camcorders","April","Tuesday",2022,2,4,19
783409,2022-04-12 00:00:00.000,215.15,422,10,1,422,0,0,1936.35,4220,"Reseller","Reseller","Contoso North America Reseller","On","",15,450,"City","North America","United States","No Discount",0,2018-01-01 00:00:00.000,2025-12-31 00:00:00.000,"Fabrikam Budget Movie-Maker 1'' 25mm E400 Black","Standard definition","Fabrikam, Inc.","Fabrikam","Regular","Camcorders","Cameras and camcorders","April","Tuesday",2022,2,4,12
891120,2022-04-05 00:00:00.000,74.96,163,10,1,163,0,0,674.64,1630,"Reseller","Reseller","Contoso North America Reseller","On","",15,450,"City","North America","United States","No Discount",0,2018-01-01 00:00:00.000,2025-12-31 00:00:00.000,"Proseware Office Jet All-in-One Printer M500 Grey","13.6 x 22.1 x 20.7 inches, CD with software, set-up poster, power cord","Proseware, Inc.","Proseware","Regular","Printers, Scanners & Fax","Computers","April","Tuesday",2022,2,4,5
1152614,2022-04-12 00:00:00.000,7.81,16.99,10,1,16.99,0,0,70.29,169.9,"Reseller","Reseller","Contoso North America Reseller","On","",15,450,"City","North America","United States","No Discount",0,2018-01-01 00:00:00.000,2025-12-31 00:00:00.000,"Contoso Phone with 13-Number Memory (210) M301 Black","Phone with 13-number memory (210)","Contoso, Ltd","Contoso","Regular","Home & Office Phones","Cell phones","April","Tuesday",2022,2,4,12
2179246,2022-04-19 00:00:00.000,82.77,179.99,10,1,179.99,0,0,744.93,1799.9,"Reseller","Reseller","Contoso North America Reseller","On","",15,450,"City","North America","United States","No Discount",0,2018-01-01 00:00:00.000,2025-12-31 00:00:00.000,"SV DVD 12-Inch Player Portable M400 Black","6-hour rechargeable battery, 180-degree swivel and flip screen","Southridge Video","Southridge Video","Regular","Movie DVD","Music, Movies and Audio Books","April","Tuesday",2022,2,4,19
1934733,2022-04-12 00:00:00.000,132.9,289,10,1,289,0,0,1196.1,2890,"Reseller","Reseller","Contoso North America Reseller","On","",15,450,"City","North America","United States","No Discount",0,2018-01-01 00:00:00.000,2025-12-31 00:00:00.000,"The Phone Company Touch Screen Phones 4-Wire/On-wall M302 Gold","Fast 2.75G EDGE wireless technologies,","The Phone Company","The Phone Company","Regular","Touch Screen Phones","Cell phones","April","Tuesday",2022,2,4,12
2370821,2023-04-04 00:00:00.000,7.59,16.5,10,1,16.5,0,0,68.31,165,"Reseller","Reseller","Contoso North America Reseller","On","",15,450,"City","North America","United States","No Discount",0,2018-01-01 00:00:00.000,2025-12-31 00:00:00.000,"Contoso Notebook Peripheral Kit M69 White","It acts as a convenient carrier for an included hub, can also be used as a non-scratch screen wipe","Contoso, Ltd","Contoso","Regular","Computers Accessories","Computers","April","Tuesday",2023,2,4,4
962047,2022-04-19 00:00:00.000,209.03,410,10,1,410,0,0,1881.27,4100,"Reseller","Reseller","Contoso North America Reseller","On","",15,450,"City","North America","United States","No Discount",0,2018-01-01 00:00:00.000,2025-12-31 00:00:00.000,"Fabrikam Budget Movie-Maker 2/3'' 17mm E100 Black","Standard definition","Fabrikam, Inc.","Fabrikam","Regular","Camcorders","Cameras and camcorders","April","Tuesday",2022,2,4,19
2089461,2023-04-04 00:00:00.000,13.33,28.99,10,1,28.99,0,0,119.97,289.9,"Reseller","Reseller","Contoso North America Reseller","On","",15,450,"City","North America","United States","No Discount",0,2018-01-01 00:00:00.000,2025-12-31 00:00:00.000,"Contoso 2-Line Corded Cordless Telephone M202 Grey","Digital duplex speakerphones built into back of handset, built-in clock with alarm on handset","Contoso, Ltd","Contoso","Regular","Home & Office Phones","Cell phones","April","Tuesday",2023,2,4,4
3328282,2022-04-05 00:00:00.000,13.33,28.99,10,1,28.99,0,0,119.97,289.9,"Reseller","Reseller","Contoso North America Reseller","On","",15,450,"City","North America","United States","No Discount",0,2018-01-01 00:00:00.000,2025-12-31 00:00:00.000,"Contoso Hybrid system M60 White","Dual Keypad, talking caller ID, handset speaker phone, expandable up to 6 handsets","Contoso, Ltd","Contoso","Regular","Home & Office Phones","Cell phones","April","Tuesday",2022,2,4,5
454600,2022-04-26 00:00:00.000,13.33,28.99,10,1,28.99,0,0,119.97,289.9,"Reseller","Reseller","Contoso North America Reseller","On","",15,450,"City","North America","United States","No Discount",0,2018-01-01 00:00:00.000,2025-12-31 00:00:00.000,"Contoso 2-Line Corded Cordless Telephone M202 White","Digital duplex speakerphones built into back of handset, built-in clock with alarm on handset","Contoso, Ltd","Contoso","Regular","Home & Office Phones","Cell phones","April","Tuesday",2022,2,4,26
2692437,2022-04-26 00:00:00.000,86.45,188,10,1,188,0,0,778.05,1880,"Reseller","Reseller","Contoso North America Reseller","On","",15,450,"City","North America","United States","No Discount",0,2018-01-01 00:00:00.000,2025-12-31 00:00:00.000,"A. Datum All in One Digital Camera M200 Silver","Digital camera, product type digital camera - compact, dimensions, 3.7 in x 0.9 in x 2.3 in, weight 5.5 oz","A. Datum Corporation","A. Datum","Regular","Digital Cameras","Cameras and camcorders","April","Tuesday",2022,2,4,26
2479592,2023-04-11 00:00:00.000,10.57,22.99,10,1,22.99,0,0,95.13,229.9,"Reseller","Reseller","Contoso North America Reseller","On","",15,450,"City","North America","United States","No Discount",0,2018-01-01 00:00:00.000,2025-12-31 00:00:00.000,"Contoso Multi-line phones M30 Black","3 handsets, 1 base, and 2 chargers","Contoso, Ltd","Contoso","Regular","Home & Office Phones","Cell phones","April","Tuesday",2023,2,4,11
2925085,2022-04-26 00:00:00.000,229.47,499,10,1,499,0,0,2065.23,4990,"Reseller","Reseller","Contoso North America Reseller","On","",15,450,"City","North America","United States","No Discount",0,2018-01-01 00:00:00.000,2025-12-31 00:00:00.000,"SV Car Video LCD7W M7081 Brown","7"" 16:9 wide motorized touch screen active matrix LCD","Southridge Video","Southridge Video","Regular","Car Video","TV and Video","April","Tuesday",2022,2,4,26
2336526,2023-04-04 00:00:00.000,330.99,999,10,1,999,0,0,2978.91,9990,"Reseller","Reseller","Contoso North America Reseller","On","",15,450,"City","North America","United States","No Discount",0,2018-01-01 00:00:00.000,2025-12-31 00:00:00.000,"Fabrikam Trendsetter 1/3'' 8.5mm X200 Black","1080i or 1080p high definition","Fabrikam, Inc.","Fabrikam","Regular","Camcorders","Cameras and camcorders","April","Tuesday",2023,2,4,4
732666,2022-04-05 00:00:00.000,459.4,999,10,1,999,0,0,4134.6,9990,"Reseller","Reseller","Contoso North America Reseller","On","",15,450,"City","North America","United States","No Discount",0,2018-01-01 00:00:00.000,2025-12-31 00:00:00.000,"WWI Projector 720p DLP56 White","Native 720p resolution, 1700 ANSI lumens, 2500:1 contrast ratio, up to 3000 hours lamp life","Wide World Importers","Wide World Importers","Regular","Projectors & Screens","Computers","April","Tuesday",2022,2,4,5
2694234,2023-04-04 00:00:00.000,116.75,229,10,1,229,0,0,1050.75,2290,"Reseller","Reseller","Contoso North America Reseller","On","",15,450,"City","North America","United States","No Discount",0,2018-01-01 00:00:00.000,2025-12-31 00:00:00.000,"Proseware Projector 480p LCD12 Silver","High brightness, 1300 ANSI lumen light output, remote control","Proseware, Inc.","Proseware","Regular","Projectors & Screens","Computers","April","Tuesday",2023,2,4,4
577903,2022-04-26 00:00:00.000,116.75,229,10,1,229,0,0,1050.75,2290,"Reseller","Reseller","Contoso North America Reseller","On","",15,450,"City","North America","United States","No Discount",0,2018-01-01 00:00:00.000,2025-12-31 00:00:00.000,"WWI Projector 480p LCD12 Silver","High brightness, 1300 ANSI lumen light output, remote control","Wide World Importers","Wide World Importers","Regular","Projectors & Screens","Computers","April","Tuesday",2022,2,4,26
1378286,2023-04-04 00:00:00.000,16.55,35.99,10,1,35.99,0,0,148.95,359.9,"Reseller","Reseller","Contoso North America Reseller","On","",15,450,"City","North America","United States","No Discount",0,2018-01-01 00:00:00.000,2025-12-31 00:00:00.000,"Contoso 4 Handset Cordless Phone System M86 Black","Lighted keypad, handset speaker phone, expandable up to 6 handsets","Contoso, Ltd","Contoso","Regular","Home & Office Phones","Cell phones","April","Tuesday",2023,2,4,4
629952,2023-04-04 00:00:00.000,275.46,599,10,1,599,0,0,2479.14,5990,"Reseller","Reseller","Contoso North America Reseller","On","",15,450,"City","North America","United States","No Discount",0,2018-01-01 00:00:00.000,2025-12-31 00:00:00.000,"Adventure Works Laptop16 M1601 Blue","180 GB hard drive, 2 GB RAM 16-inches LCD","Adventure Works","Adventure Works","Regular","Laptops","Computers","April","Tuesday",2023,2,4,4
1144547,2023-04-11 00:00:00.000,99.06,299,10,1,299,0,0,891.54,2990,"Reseller","Reseller","Contoso North America Reseller","On","",15,450,"City","North America","United States","No Discount",0,2018-01-01 00:00:00.000,2025-12-31 00:00:00.000,"WWI Screen 113in M1610 White","16:9 aspect ratios - 113in, dual wall and ceiling - perfect for home / business","Wide World Importers","Wide World Importers","Regular","Projectors & Screens","Computers","April","Tuesday",2023,2,4,11
130497,2023-04-04 00:00:00.000,59.32,129,10,1,129,0,0,533.88,1290,"Reseller","Reseller","Contoso North America Reseller","On","",15,450,"City","North America","United States","No Discount",0,2018-01-01 00:00:00.000,2025-12-31 00:00:00.000,"SV 16xDVD M310 Black","Type:  16xDVD Playback, digital video recorder with 250GB hard drive. Network and Internet remote viewing with optional broadband router","Southridge Video","Southridge Video","Regular","VCD & DVD","TV and Video","April","Tuesday",2023,2,4,4
186904,2023-04-26 00:00:00.000,128.76,280,10,1,280,0,0,1158.84,2800,"Reseller","Reseller","Contoso North America Reseller","On","",15,450,"City","North America","United States","No Discount",0,2018-01-01 00:00:00.000,2025-12-31 00:00:00.000,"The Phone Company PDA Palm 3.5 inch M810 White","Pocket versions of familiar applications like Outlook, Word, and Excel","The Phone Company","The Phone Company","Regular","Smart phones & PDAs","Cell phones","April","Wednesday",2023,2,4,26
1687764,2023-04-19 00:00:00.000,123.7,269,10,1,269,0,0,1113.3,2690,"Reseller","Reseller","Contoso North America Reseller","On","",15,450,"City","North America","United States","No Discount",0,2018-01-01 00:00:00.000,2025-12-31 00:00:00.000,"The Phone Company Smart phones 8 GB of Memory M400 Black","Smart phones 8 GB of memory, memory stick media expansion slot","The Phone Company","The Phone Company","Regular","Smart phones & PDAs","Cell phones","April","Wednesday",2023,2,4,19
1911069,2022-04-06 00:00:00.000,17.93,38.99,10,1,38.99,0,0,161.37,389.9,"Reseller","Reseller","Contoso North America Reseller","On","",15,450,"City","North America","United States","No Discount",0,2018-01-01 00:00:00.000,2025-12-31 00:00:00.000,"Contoso Private Automatic Branch Exchange M65 Grey","Digital answering machine with 16 minutes recording time","Contoso, Ltd","Contoso","Regular","Home & Office Phones","Cell phones","April","Wednesday",2022,2,4,6
2066223,2022-04-20 00:00:00.000,10.58,23,10,1,23,0,0,95.22,230,"Reseller","Reseller","Contoso North America Reseller","On","",15,450,"City","North America","United States","No Discount",0,2018-01-01 00:00:00.000,2025-12-31 00:00:00.000,"Contoso Lifestyles Series - Big Button Cordless phone M800 Black","Big button cordless phone","Contoso, Ltd","Contoso","Regular","Home & Office Phones","Cell phones","April","Wednesday",2022,2,4,20
2501568,2023-04-26 00:00:00.000,230.44,452,10,1,452,0,0,2073.96,4520,"Reseller","Reseller","Contoso North America Reseller","On","",15,450,"City","North America","United States","No Discount",0,2018-01-01 00:00:00.000,2025-12-31 00:00:00.000,"Fabrikam Budget Moviemaker 1'' 25mm E400 Black","Standard definition","Fabrikam, Inc.","Fabrikam","Regular","Camcorders","Cameras and camcorders","April","Wednesday",2023,2,4,26
2597681,2022-04-27 00:00:00.000,301.21,655,10,1,655,0,0,2710.89,6550,"Reseller","Reseller","Contoso North America Reseller","On","",15,450,"City","North America","United States","No Discount",0,2018-01-01 00:00:00.000,2025-12-31 00:00:00.000,"Fabrikam Home and Vacation Moviemaker 2/3'' 17mm M103 Grey","720i or 720p high definition or standard definition, 4mm, 43', 47.3º","Fabrikam, Inc.","Fabrikam","Regular","Camcorders","Cameras and camcorders","April","Wednesday",2022,2,4,27
3018203,2022-04-06 00:00:00.000,324.69,980,10,1,980,0,0,2922.21,9800,"Reseller","Reseller","Contoso North America Reseller","On","",15,450,"City","North America","United States","No Discount",0,2018-01-01 00:00:00.000,2025-12-31 00:00:00.000,"Fabrikam Trendsetter 2/3'' 17mm X100 Grey","1080i or 1080p high definition","Fabrikam, Inc.","Fabrikam","Regular","Camcorders","Cameras and camcorders","April","Wednesday",2022,2,4,6
3265293,2023-04-12 00:00:00.000,348.58,758,10,1,758,0,0,3137.22,7580,"Reseller","Reseller","Contoso North America Reseller","On","",15,450,"City","North America","United States","No Discount",0,2018-01-01 00:00:00.000,2025-12-31 00:00:00.000,"WWI Laptop15.4W M0156 Black","15.4-Inches widescreen TFT LCD display, 1280x800 resolutions","Wide World Importers","Wide World Importers","Regular","Laptops","Computers","April","Wednesday",2023,2,4,12
271979,2023-04-26 00:00:00.000,152.94,299.99,10,1,299.99,0,0,1376.46,2999.9,"Reseller","Reseller","Contoso North America Reseller","On","",15,450,"City","North America","United States","No Discount",0,2018-01-01 00:00:00.000,2025-12-31 00:00:00.000,"Adventure Works 15.6"" LCD TV M130W Brown","15.6'' Widescreen LCD TV, built-in DVD Player","Adventure Works","Adventure Works","Regular","Televisions","TV and Video","April","Wednesday",2023,2,4,26
613350,2023-04-05 00:00:00.000,180.22,391.9,10,1,391.9,0,0,1621.98,3919,"Reseller","Reseller","Contoso North America Reseller","On","",15,450,"City","North America","United States","No Discount",0,2018-01-01 00:00:00.000,2025-12-31 00:00:00.000,"Fabrikam SLR Camera M150 Green","Digital camera – SLR, 5.2 in x 2.8 in x 3.7 in, 19.2 oz","Fabrikam, Inc.","Fabrikam","Regular","Digital SLR Cameras","Cameras and camcorders","April","Wednesday",2023,2,4,5
